Source,Target,Weight,logWeight,Syn,SGN,WxSGN,logWxSGN
ADFL,ASHL,1,1,electrical,1,5,2.6094379124341
ADFL,AWCL,1,1,electrical,1,4,2.38629436111989
ADFL,AFDL,3,2.09861228866811,electrical,1,3,2.09861228866811
ADFL,AIZL,1,1,electrical,1,4,2.38629436111989
ADFL,ADAL,5,2.6094379124341,electrical,1,2,1.69314718055995
ADFL,RIAL,1,1,electrical,1,4,2.38629436111989
ADFL,URBL,1,1,electrical,1,3,2.09861228866811
ADFL,RIPL,2,1.69314718055995,electrical,1,3,2.09861228866811
ADFR,ASGR,1,1,electrical,1,2,1.69314718055995
ADFR,AWAR,3,2.09861228866811,electrical,1,3,2.09861228866811
ADFR,AWBR,1,1,electrical,1,2,1.69314718055995
ADFR,AFDR,5,2.6094379124341,electrical,1,1,1
ADFR,AIAR,4,2.38629436111989,electrical,1,2,1.69314718055995
ADFR,ADAR,4,2.38629436111989,electrical,1,4,2.38629436111989
ADFR,RIH,1,1,electrical,1,4,2.38629436111989
ADFR,SMBVR,1,1,electrical,1,1,1
ADFR,SMDVR,2,1.69314718055995,electrical,1,4,2.38629436111989
ADLL,ADLR,6,2.79175946922805,electrical,1,2,1.69314718055995
ADLL,AWAL,1,1,electrical,1,1,1
ADLL,RMGL,3,2.09861228866811,electrical,1,1,1
ADLL,AVDR,2,1.69314718055995,electrical,1,3,2.09861228866811
ADLR,ADLL,6,2.79175946922805,electrical,1,1,1
ADLR,ASGR,1,1,electrical,1,5,2.6094379124341
ADLR,ASKR,1,1,electrical,1,1,1
ASEL,ASGL,3,2.09861228866811,electrical,1,1,1
ASEL,AWCL,1,1,electrical,1,2,1.69314718055995
ASEL,AWCR,2,1.69314718055995,electrical,1,1,1
ASEL,AFDL,6,2.79175946922805,electrical,1,3,2.09861228866811
ASEL,AFDR,2,1.69314718055995,electrical,1,1,1
ASER,ASGR,3,2.09861228866811,electrical,1,5,2.6094379124341
ASER,AWBR,1,1,electrical,1,4,2.38629436111989
ASER,AFDR,1,1,electrical,1,4,2.38629436111989
ASER,PVQR,1,1,electrical,1,1,1
ASGL,ASEL,3,2.09861228866811,electrical,1,1,1
ASGL,AWBL,1,1,electrical,1,2,1.69314718055995
ASGL,AIZL,3,2.09861228866811,electrical,1,6,2.79175946922805
ASGL,AIML,1,1,electrical,1,1,1
ASGL,AINR,1,1,electrical,1,3,2.09861228866811
ASGL,RIVL,2,1.69314718055995,electrical,1,2,1.69314718055995
ASGR,ADFR,1,1,electrical,1,6,2.79175946922805
ASGR,ADLR,1,1,electrical,1,1,1
ASGR,ASER,3,2.09861228866811,electrical,1,1,1
ASGR,ASIR,4,2.38629436111989,electrical,1,3,2.09861228866811
ASGR,AWCR,2,1.69314718055995,electrical,1,6,2.79175946922805
ASGR,AIAR,3,2.09861228866811,electrical,1,1,1
ASGR,AIZR,1,1,electrical,1,2,1.69314718055995
ASGR,AINL,1,1,electrical,1,2,1.69314718055995
ASHL,ADFL,1,1,electrical,1,9,3.19722457733622
ASHL,ASHR,7,2.94591014905531,electrical,1,1,1
ASHL,ASKL,18,3.89037175789616,electrical,1,5,2.6094379124341
ASHL,AIZL,2,1.69314718055995,electrical,1,2,1.69314718055995
ASHL,RICL,5,2.6094379124341,electrical,1,1,1
ASHL,RMGL,3,2.09861228866811,electrical,1,4,2.38629436111989
ASHR,ASHL,7,2.94591014905531,electrical,1,3,2.09861228866811
ASHR,ASKR,2,1.69314718055995,electrical,1,1,1
ASHR,AFDR,4,2.38629436111989,electrical,1,2,1.69314718055995
ASHR,AIAR,1,1,electrical,1,1,1
ASHR,AIZR,6,2.79175946922805,electrical,1,1,1
ASHR,ADAR,3,2.09861228866811,electrical,1,2,1.69314718055995
ASHR,RICR,4,2.38629436111989,electrical,1,1,1
ASHR,RMGR,3,2.09861228866811,electrical,1,2,1.69314718055995
ASHR,AVHL,2,1.69314718055995,electrical,1,1,1
ASHR,AVAR,2,1.69314718055995,electrical,1,1,1
ASHR,AVER,1,1,electrical,1,7,2.94591014905531
ASIL,AIAL,1,1,electrical,1,5,2.6094379124341
ASIL,AINR,1,1,electrical,1,4,2.38629436111989
ASIR,ASGR,4,2.38629436111989,electrical,1,3,2.09861228866811
ASIR,AIAL,2,1.69314718055995,electrical,1,1,1
ASIR,AIAR,3,2.09861228866811,electrical,1,3,2.09861228866811
ASIR,AIYR,1,1,electrical,1,1,1
ASJL,ASJR,7,2.94591014905531,electrical,1,3,2.09861228866811
ASJL,IL2L,1,1,electrical,1,1,1
ASJL,AIAL,1,1,electrical,1,7,2.94591014905531
ASJL,ALA,2,1.69314718055995,electrical,1,2,1.69314718055995
ASJL,PVQL,1,1,electrical,1,1,1
ASJL,RIVL,1,1,electrical,1,2,1.69314718055995
ASJR,ASJL,7,2.94591014905531,electrical,1,1,1
ASJR,AIMR,1,1,electrical,1,1,1
ASJR,PVQR,5,2.6094379124341,electrical,1,5,2.6094379124341
ASKL,ASHL,18,3.89037175789616,electrical,1,4,2.38629436111989
ASKL,ASKR,9,3.19722457733622,electrical,1,3,2.09861228866811
ASKL,AIAL,2,1.69314718055995,electrical,1,1,1
ASKL,AIBL,1,1,electrical,1,2,1.69314718055995
ASKL,AVHL,8,3.07944154167984,electrical,1,1,1
ASKL,PVQL,8,3.07944154167984,electrical,1,2,1.69314718055995
ASKL,HSNL,1,1,electrical,1,1,1
ASKR,ADLR,1,1,electrical,1,1,1
ASKR,ASHR,2,1.69314718055995,electrical,1,3,2.09861228866811
ASKR,ASKL,9,3.19722457733622,electrical,1,3,2.09861228866811
ASKR,ASKR,2,1.69314718055995,electrical,1,1,1
ASKR,AIAR,1,1,electrical,1,3,2.09861228866811
ASKR,AIBR,3,2.09861228866811,electrical,1,3,2.09861228866811
ASKR,ALA,1,1,electrical,1,9,3.19722457733622
ASKR,RMGR,1,1,electrical,1,2,1.69314718055995
ASKR,AVHR,10,3.30258509299405,electrical,1,1,1
ASKR,PVQR,25,4.2188758248682,electrical,1,2,1.69314718055995
ASKR,HSNR,3,2.09861228866811,electrical,1,3,2.09861228866811
AWAL,ADLL,1,1,electrical,1,1,1
AWAL,AWAR,2,1.69314718055995,electrical,1,2,1.69314718055995
AWAL,AIZL,3,2.09861228866811,electrical,1,1,1
AWAR,ADFR,3,2.09861228866811,electrical,1,1,1
AWAR,AWAL,2,1.69314718055995,electrical,1,1,1
AWAR,AIAR,3,2.09861228866811,electrical,1,1,1
AWAR,AIZR,3,2.09861228866811,electrical,1,3,2.09861228866811
AWBL,ASGL,1,1,electrical,1,1,1
AWBL,AWBR,3,2.09861228866811,electrical,1,1,1
AWBL,AUAL,4,2.38629436111989,electrical,1,1,1
AWBL,AIAL,1,1,electrical,1,2,1.69314718055995
AWBL,RMGL,1,1,electrical,1,1,1
AWBR,ADFR,1,1,electrical,1,1,1
AWBR,ASER,1,1,electrical,1,1,1
AWBR,AWBL,3,2.09861228866811,electrical,1,3,2.09861228866811
AWBR,AUAR,3,2.09861228866811,electrical,1,3,2.09861228866811
AWBR,RICL,4,2.38629436111989,electrical,1,4,2.38629436111989
AWBR,RMGR,1,1,electrical,1,1,1
AWCL,ADFL,1,1,electrical,1,2,1.69314718055995
AWCL,ASEL,1,1,electrical,1,2,1.69314718055995
AWCL,AUAL,1,1,electrical,1,4,2.38629436111989
AWCR,ASEL,2,1.69314718055995,electrical,1,1,1
AWCR,ASGR,2,1.69314718055995,electrical,1,5,2.6094379124341
AWCR,AFDR,3,2.09861228866811,electrical,1,1,1
AWCR,AIAL,1,1,electrical,1,1,1
AWCR,AIAR,1,1,electrical,1,4,2.38629436111989
AFDL,ADFL,3,2.09861228866811,electrical,1,3,2.09861228866811
AFDL,ASEL,6,2.79175946922805,electrical,1,1,1
AFDL,AFDR,1,1,electrical,1,3,2.09861228866811
AFDL,AIBL,2,1.69314718055995,electrical,1,2,1.69314718055995
AFDL,AIYL,2,1.69314718055995,electrical,1,3,2.09861228866811
AFDL,URBL,9,3.19722457733622,electrical,1,3,2.09861228866811
AFDL,AVEL,1,1,electrical,1,18,3.89037175789616
AFDR,ADFR,5,2.6094379124341,electrical,1,1,1
AFDR,ASEL,2,1.69314718055995,electrical,1,1,1
AFDR,ASER,1,1,electrical,1,1,1
AFDR,ASHR,4,2.38629436111989,electrical,1,6,2.79175946922805
AFDR,AWCR,3,2.09861228866811,electrical,1,3,2.09861228866811
AFDR,AFDL,1,1,electrical,1,4,2.38629436111989
AFDR,URBR,2,1.69314718055995,electrical,1,18,3.89037175789616
AFDR,RMDVR,1,1,electrical,1,1,1
IL1DL,IL1DR,3,2.09861228866811,electrical,1,2,1.69314718055995
IL1DL,IL1L,2,1.69314718055995,electrical,1,1,1
IL1DL,RMEV,1,1,electrical,1,4,2.38629436111989
IL1DR,IL1DL,3,2.09861228866811,electrical,1,1,1
IL1DR,IL1R,8,3.07944154167984,electrical,1,3,2.09861228866811
IL1DR,RMDVR,1,1,electrical,1,1,1
IL1DR,RMEV,4,2.38629436111989,electrical,1,7,2.94591014905531
IL1L,IL1DL,2,1.69314718055995,electrical,1,23,4.13549421592915
IL1L,IL1VL,8,3.07944154167984,electrical,1,3,2.09861228866811
IL1L,URBL,2,1.69314718055995,electrical,1,3,2.09861228866811
IL1L,RIPL,1,1,electrical,1,2,1.69314718055995
IL1L,RMER,1,1,electrical,1,1,1
IL1R,IL1DR,8,3.07944154167984,electrical,1,16,3.77258872223978
IL1R,IL1VR,8,3.07944154167984,electrical,1,23,4.13549421592915
IL1VL,IL1L,8,3.07944154167984,electrical,1,2,1.69314718055995
IL1VL,IL1VR,11,3.39789527279837,electrical,1,3,2.09861228866811
IL1VL,RMDDL,1,1,electrical,1,2,1.69314718055995
IL1VL,RMED,3,2.09861228866811,electrical,1,3,2.09861228866811
IL1VR,IL1R,8,3.07944154167984,electrical,1,2,1.69314718055995
IL1VR,IL1VL,11,3.39789527279837,electrical,1,1,1
IL1VR,IL2VR,1,1,electrical,1,2,1.69314718055995
IL1VR,URAVR,4,2.38629436111989,electrical,1,1,1
IL2DL,URADL,1,1,electrical,1,16,3.77258872223978
IL2DR,RMED,1,1,electrical,1,1,1
IL2DR,URADR,1,1,electrical,1,3,2.09861228866811
IL2L,ASJL,1,1,electrical,1,7,2.94591014905531
IL2L,OLLL,2,1.69314718055995,electrical,1,2,1.69314718055995
IL2L,URXL,1,1,electrical,1,41,4.71357206670431
IL2L,RMGL,5,2.6094379124341,electrical,1,61,5.11087386417331
IL2L,URBL,4,2.38629436111989,electrical,1,3,2.09861228866811
IL2L,RMDL,2,1.69314718055995,electrical,1,1,1
IL2L,RMER,2,1.69314718055995,electrical,1,2,1.69314718055995
IL2L,URAVL,1,1,electrical,1,1,1
IL2R,URXR,4,2.38629436111989,electrical,1,3,2.09861228866811
IL2R,RMGR,1,1,electrical,1,3,2.09861228866811
IL2R,URBR,4,2.38629436111989,electrical,1,23,4.13549421592915
IL2VL,URAVL,3,2.09861228866811,electrical,1,2,1.69314718055995
IL2VR,IL1VR,1,1,electrical,1,2,1.69314718055995
IL2VR,CEPVR,1,1,electrical,1,9,3.19722457733622
OLQDL,CEPDL,2,1.69314718055995,electrical,1,1,1
OLQDL,RIBL,5,2.6094379124341,electrical,1,1,1
OLQDL,RIGL,3,2.09861228866811,electrical,1,4,2.38629436111989
OLQDL,URBL,3,2.09861228866811,electrical,1,3,2.09861228866811
OLQDL,RMDVL,1,1,electrical,1,2,1.69314718055995
OLQDR,CEPDR,8,3.07944154167984,electrical,1,2,1.69314718055995
OLQDR,RIBR,5,2.6094379124341,electrical,1,1,1
OLQDR,RIGR,4,2.38629436111989,electrical,1,1,1
OLQDR,RIH,2,1.69314718055995,electrical,1,5,2.6094379124341
OLQDR,URBR,7,2.94591014905531,electrical,1,1,1
OLQDR,RMDVR,1,1,electrical,1,1,1
OLQVL,CEPVL,4,2.38629436111989,electrical,1,5,2.6094379124341
OLQVL,ADAL,4,2.38629436111989,electrical,1,2,1.69314718055995
OLQVL,RIBL,2,1.69314718055995,electrical,1,1,1
OLQVL,RIGL,2,1.69314718055995,electrical,1,1,1
OLQVL,RMDDL,3,2.09861228866811,electrical,1,1,1
OLQVR,CEPVR,1,1,electrical,1,1,1
OLQVR,RIBR,6,2.79175946922805,electrical,1,3,2.09861228866811
OLQVR,RIGR,6,2.79175946922805,electrical,1,2,1.69314718055995
OLQVR,URBR,5,2.6094379124341,electrical,1,1,1
OLQVR,RMDVL,2,1.69314718055995,electrical,1,3,2.09861228866811
OLLL,IL2L,2,1.69314718055995,electrical,1,17,3.83321334405622
OLLL,OLLR,11,3.39789527279837,electrical,1,1,1
OLLL,RIGL,3,2.09861228866811,electrical,1,1,1
OLLR,OLLL,11,3.39789527279837,electrical,1,4,2.38629436111989
OLLR,RIGR,5,2.6094379124341,electrical,1,6,2.79175946922805
CEPDL,OLQDL,2,1.69314718055995,electrical,1,3,2.09861228866811
CEPDR,OLQDR,8,3.07944154167984,electrical,1,1,1
CEPVL,OLQVL,4,2.38629436111989,electrical,1,4,2.38629436111989
CEPVL,RIH,1,1,electrical,1,1,1
CEPVL,URAVL,3,2.09861228866811,electrical,1,1,1
CEPVR,IL2VR,1,1,electrical,1,3,2.09861228866811
CEPVR,OLQVR,1,1,electrical,1,1,1
CEPVR,AIMR,1,1,electrical,1,2,1.69314718055995
ALML,AVM,7,2.94591014905531,electrical,1,6,2.79175946922805
ALML,BDUL,23,4.13549421592915,electrical,1,2,1.69314718055995
ALML,RMGL,3,2.09861228866811,electrical,1,3,2.09861228866811
ALML,PVR,3,2.09861228866811,electrical,1,1,1
ALML,RMDDR,2,1.69314718055995,electrical,1,1,1
ALML,SMBDR,1,1,electrical,1,1,1
ALMR,AVM,16,3.77258872223978,electrical,1,3,2.09861228866811
ALMR,BDUR,23,4.13549421592915,electrical,1,1,1
ALMR,SDQR,2,1.69314718055995,electrical,1,3,2.09861228866811
ALMR,PVR,3,2.09861228866811,electrical,1,1,1
ALMR,AVDR,2,1.69314718055995,electrical,1,1,1
AVM,ALML,7,2.94591014905531,electrical,1,2,1.69314718055995
AVM,ALMR,16,3.77258872223978,electrical,1,1,1
AVM,PVR,4,2.38629436111989,electrical,1,1,1
AVM,AVDL,8,3.07944154167984,electrical,1,3,2.09861228866811
PVM,PVM,1,1,electrical,1,4,2.38629436111989
PVM,PDEL,11,3.39789527279837,electrical,1,2,1.69314718055995
PVM,PDER,8,3.07944154167984,electrical,1,3,2.09861228866811
PVM,AVKL,1,1,electrical,1,1,1
PVM,DVA,1,1,electrical,1,1,1
PVM,PVR,1,1,electrical,1,1,1
PVM,DB03,2,1.69314718055995,electrical,1,7,2.94591014905531
PVM,VD09,1,1,electrical,1,18,3.89037175789616
PLML,PLNL,1,1,electrical,1,2,1.69314718055995
PLML,PDEL,2,1.69314718055995,electrical,1,5,2.6094379124341
PLML,PDER,3,2.09861228866811,electrical,1,3,2.09861228866811
PLML,PHCL,11,3.39789527279837,electrical,1,7,2.94591014905531
PLML,PVCL,4,2.38629436111989,electrical,1,2,1.69314718055995
PLML,LUAL,8,3.07944154167984,electrical,1,4,2.38629436111989
PLMR,PLNR,1,1,electrical,1,1,1
PLMR,PDEL,4,2.38629436111989,electrical,1,6,2.79175946922805
PLMR,PDER,2,1.69314718055995,electrical,1,3,2.09861228866811
PLMR,PVR,3,2.09861228866811,electrical,1,4,2.38629436111989
PLMR,PVCR,8,3.07944154167984,electrical,1,3,2.09861228866811
PLMR,LUAR,9,3.19722457733622,electrical,1,2,1.69314718055995
ALNL,SMBDR,3,2.09861228866811,electrical,1,2,1.69314718055995
ALNL,SMDDR,2,1.69314718055995,electrical,1,1,1
ALNL,SMDVL,1,1,electrical,1,1,1
ALNR,ADER,2,1.69314718055995,electrical,1,1,1
ALNR,RMGR,1,1,electrical,1,4,2.38629436111989
ALNR,PVR,16,3.77258872223978,electrical,1,2,1.69314718055995
ALNR,SMDDL,1,1,electrical,1,3,2.09861228866811
PLNL,PLML,1,1,electrical,1,1,1
PLNL,PHAL,1,1,electrical,1,7,2.94591014905531
PLNL,PHBL,1,1,electrical,1,1,1
PLNL,PHCL,2,1.69314718055995,electrical,1,1,1
PLNL,PVWL,1,1,electrical,1,2,1.69314718055995
PLNL,VA02,2,1.69314718055995,electrical,1,1,1
PLNR,PLMR,1,1,electrical,1,1,1
PLNR,PHAR,6,2.79175946922805,electrical,1,7,2.94591014905531
PLNR,PHBR,12,3.484906649788,electrical,1,1,1
FLPL,FLPR,6,2.79175946922805,electrical,1,5,2.6094379124341
FLPL,SDQL,1,1,electrical,1,18,3.89037175789616
FLPL,AIBL,1,1,electrical,1,9,3.19722457733622
FLPL,RIH,1,1,electrical,1,2,1.69314718055995
FLPL,AVDL,5,2.6094379124341,electrical,1,1,1
FLPL,SIADR,1,1,electrical,1,8,3.07944154167984
FLPL,DD01,1,1,electrical,1,8,3.07944154167984
FLPR,FLPL,6,2.79175946922805,electrical,1,1,1
FLPR,ADER,4,2.38629436111989,electrical,1,1,1
FLPR,AVDL,9,3.19722457733622,electrical,1,2,1.69314718055995
FLPR,AVDR,2,1.69314718055995,electrical,1,9,3.19722457733622
FLPR,DA01,5,2.6094379124341,electrical,1,2,1.69314718055995
FLPR,DA02,6,2.79175946922805,electrical,1,1,1
FLPR,DA03,16,3.77258872223978,electrical,1,3,2.09861228866811
FLPR,AS01,1,1,electrical,1,1,1
BDUL,ALML,23,4.13549421592915,electrical,1,1,1
BDUL,PVNL,1,1,electrical,1,10,3.30258509299405
BDUR,ALMR,23,4.13549421592915,electrical,1,25,4.2188758248682
BDUR,PVR,3,2.09861228866811,electrical,1,3,2.09861228866811
BDUR,HSNR,1,1,electrical,1,4,2.38629436111989
SDQL,FLPL,1,1,electrical,1,1,1
SDQL,SDQR,2,1.69314718055995,electrical,1,2,1.69314718055995
SDQL,DVA,1,1,electrical,1,3,2.09861228866811
SDQL,SIADR,1,1,electrical,1,2,1.69314718055995
SDQR,ALMR,2,1.69314718055995,electrical,1,3,2.09861228866811
SDQR,SDQL,2,1.69314718055995,electrical,1,3,2.09861228866811
SDQR,AIBL,1,1,electrical,1,2,1.69314718055995
SDQR,DVA,1,1,electrical,1,1,1
SDQR,AVBL,1,1,electrical,1,1,1
SDQR,RIVL,5,2.6094379124341,electrical,1,6,2.79175946922805
SDQR,RIVR,3,2.09861228866811,electrical,1,2,1.69314718055995
SDQR,SAADL,1,1,electrical,1,2,1.69314718055995
SDQR,SIAVR,1,1,electrical,1,1,1
SDQR,SIBDL,2,1.69314718055995,electrical,1,3,2.09861228866811
PVDL,PVDR,3,2.09861228866811,electrical,1,1,1
PVDL,AVG,1,1,electrical,1,7,2.94591014905531
PVDL,PVCR,1,1,electrical,1,4,2.38629436111989
PVDL,AVAR,4,2.38629436111989,electrical,1,1,1
PVDL,VA10,1,1,electrical,1,1,1
PVDR,PVDL,3,2.09861228866811,electrical,1,2,1.69314718055995
PVDR,PDER,1,1,electrical,1,5,2.6094379124341
PVDR,DVC,1,1,electrical,1,15,3.70805020110221
PVDR,PVCR,2,1.69314718055995,electrical,1,18,3.89037175789616
PVDR,AVAL,6,2.79175946922805,electrical,1,7,2.94591014905531
PVDR,VD09,1,1,electrical,1,9,3.19722457733622
BAGL,BAGR,1,1,electrical,1,2,1.69314718055995
BAGL,AINR,3,2.09861228866811,electrical,1,2,1.69314718055995
BAGL,RIGL,1,1,electrical,1,2,1.69314718055995
BAGL,RIGR,2,1.69314718055995,electrical,1,11,3.39789527279837
BAGL,RIR,4,2.38629436111989,electrical,1,7,2.94591014905531
BAGR,BAGL,1,1,electrical,1,8,3.07944154167984
BAGR,RIR,5,2.6094379124341,electrical,1,2,1.69314718055995
BAGR,AVEL,1,1,electrical,1,7,2.94591014905531
URXL,IL2L,1,1,electrical,1,6,2.79175946922805
URXL,RMGL,3,2.09861228866811,electrical,1,2,1.69314718055995
URXR,IL2R,4,2.38629436111989,electrical,1,2,1.69314718055995
URXR,AUAR,3,2.09861228866811,electrical,1,4,2.38629436111989
URXR,RICR,1,1,electrical,1,10,3.30258509299405
URXR,RMGR,5,2.6094379124341,electrical,1,8,3.07944154167984
URYDL,RIGL,4,2.38629436111989,electrical,1,1,1
URYDL,AVAL,2,1.69314718055995,electrical,1,5,2.6094379124341
URYDR,RIGR,3,2.09861228866811,electrical,1,5,2.6094379124341
URYDR,AVAR,5,2.6094379124341,electrical,1,13,3.56494935746154
URYDR,URADR,1,1,electrical,1,6,2.79175946922805
URYVL,RIGL,3,2.09861228866811,electrical,1,6,2.79175946922805
URYVR,AVAL,2,1.69314718055995,electrical,1,4,2.38629436111989
AQR,RIGR,3,2.09861228866811,electrical,1,13,3.56494935746154
AQR,AVKL,7,2.94591014905531,electrical,1,2,1.69314718055995
AQR,AVKR,2,1.69314718055995,electrical,1,2,1.69314718055995
AQR,PVPL,41,4.71357206670431,electrical,1,5,2.6094379124341
AQR,PVPR,61,5.11087386417331,electrical,1,6,2.79175946922805
AQR,AVBL,3,2.09861228866811,electrical,1,2,1.69314718055995
PQR,PHBL,1,1,electrical,1,2,1.69314718055995
PQR,AVJL,5,2.6094379124341,electrical,1,2,1.69314718055995
PQR,AVJR,2,1.69314718055995,electrical,1,4,2.38629436111989
PQR,PVNL,3,2.09861228866811,electrical,1,5,2.6094379124341
PQR,PVNR,2,1.69314718055995,electrical,1,1,1
PQR,PVPL,16,3.77258872223978,electrical,1,1,1
PQR,PVPR,10,3.30258509299405,electrical,1,3,2.09861228866811
PQR,PVWL,2,1.69314718055995,electrical,1,2,1.69314718055995
PQR,PVCL,2,1.69314718055995,electrical,1,2,1.69314718055995
PQR,AVDL,2,1.69314718055995,electrical,1,10,3.30258509299405
PQR,AVDR,3,2.09861228866811,electrical,1,22,4.09104245335832
AUAL,AWBL,4,2.38629436111989,electrical,1,18,3.89037175789616
AUAL,AWCL,1,1,electrical,1,3,2.09861228866811
AUAL,AUAR,2,1.69314718055995,electrical,1,2,1.69314718055995
AUAL,AINR,3,2.09861228866811,electrical,1,15,3.70805020110221
AUAL,RMDVL,2,1.69314718055995,electrical,1,2,1.69314718055995
AUAR,AWBR,3,2.09861228866811,electrical,1,4,2.38629436111989
AUAR,URXR,3,2.09861228866811,electrical,1,8,3.07944154167984
AUAR,AUAL,2,1.69314718055995,electrical,1,2,1.69314718055995
AUAR,AIYR,1,1,electrical,1,2,1.69314718055995
AUAR,AINL,1,1,electrical,1,1,1
ADEL,AINL,2,1.69314718055995,electrical,1,1,1
ADEL,RIGR,1,1,electrical,1,15,3.70805020110221
ADER,ALNR,2,1.69314718055995,electrical,1,2,1.69314718055995
ADER,FLPR,4,2.38629436111989,electrical,1,9,3.19722457733622
ADER,AINR,4,2.38629436111989,electrical,1,3,2.09861228866811
ADER,AVJR,1,1,electrical,1,7,2.94591014905531
ADER,AVKL,4,2.38629436111989,electrical,1,2,1.69314718055995
ADER,PVQR,2,1.69314718055995,electrical,1,5,2.6094379124341
PDEL,PVM,11,3.39789527279837,electrical,1,4,2.38629436111989
PDEL,PLML,2,1.69314718055995,electrical,1,5,2.6094379124341
PDEL,PLMR,4,2.38629436111989,electrical,1,4,2.38629436111989
PDEL,PDER,25,4.2188758248682,electrical,1,1,1
PDEL,AVKL,2,1.69314718055995,electrical,1,3,2.09861228866811
PDEL,AVKR,1,1,electrical,1,2,1.69314718055995
PDEL,DVA,3,2.09861228866811,electrical,1,2,1.69314718055995
PDEL,PVR,8,3.07944154167984,electrical,1,3,2.09861228866811
PDEL,PVCR,2,1.69314718055995,electrical,1,7,2.94591014905531
PDEL,VB10,1,1,electrical,1,3,2.09861228866811
PDEL,VB11,4,2.38629436111989,electrical,1,3,2.09861228866811
PDEL,VD06,2,1.69314718055995,electrical,1,5,2.6094379124341
PDER,PVM,8,3.07944154167984,electrical,1,5,2.6094379124341
PDER,PLML,3,2.09861228866811,electrical,1,2,1.69314718055995
PDER,PLMR,2,1.69314718055995,electrical,1,4,2.38629436111989
PDER,PVDR,1,1,electrical,1,4,2.38629436111989
PDER,PDEL,25,4.2188758248682,electrical,1,16,3.77258872223978
PDER,DVA,6,2.79175946922805,electrical,1,3,2.09861228866811
PDER,PVR,9,3.19722457733622,electrical,1,1,1
PDER,PVCL,1,1,electrical,1,1,1
PDER,VB09,7,2.94591014905531,electrical,1,3,2.09861228866811
PDER,VB10,4,2.38629436111989,electrical,1,6,2.79175946922805
PDER,VD09,5,2.6094379124341,electrical,1,2,1.69314718055995
PHAL,PLNL,1,1,electrical,1,11,3.39789527279837
PHAL,PHAR,7,2.94591014905531,electrical,1,5,2.6094379124341
PHAL,PHCL,1,1,electrical,1,2,1.69314718055995
PHAL,AVG,3,2.09861228866811,electrical,1,3,2.09861228866811
PHAL,AVHL,1,1,electrical,1,17,3.83321334405622
PHAL,PVPR,7,2.94591014905531,electrical,1,2,1.69314718055995
PHAL,PVQL,1,1,electrical,1,4,2.38629436111989
PHAR,PLNR,6,2.79175946922805,electrical,1,9,3.19722457733622
PHAR,PHAL,7,2.94591014905531,electrical,1,4,2.38629436111989
PHAR,PHBR,1,1,electrical,1,3,2.09861228866811
PHAR,AVG,2,1.69314718055995,electrical,1,4,2.38629436111989
PHAR,AVHR,2,1.69314718055995,electrical,1,13,3.56494935746154
PHAR,PVPL,15,3.70805020110221,electrical,1,1,1
PHAR,PVR,2,1.69314718055995,electrical,1,1,1
PHAR,PVCR,2,1.69314718055995,electrical,1,1,1
PHBL,PLNL,1,1,electrical,1,1,1
PHBL,PQR,1,1,electrical,1,14,3.63905732961526
PHBL,PHBR,17,3.83321334405622,electrical,1,3,2.09861228866811
PHBL,AVHL,1,1,electrical,1,3,2.09861228866811
PHBL,AVHR,2,1.69314718055995,electrical,1,3,2.09861228866811
PHBL,AVJR,1,1,electrical,1,4,2.38629436111989
PHBL,PVQL,3,2.09861228866811,electrical,1,4,2.38629436111989
PHBL,PVCL,3,2.09861228866811,electrical,1,3,2.09861228866811
PHBL,AVAR,1,1,electrical,1,4,2.38629436111989
PHBR,PLNR,12,3.484906649788,electrical,1,5,2.6094379124341
PHBR,PHAR,1,1,electrical,1,3,2.09861228866811
PHBR,PHBL,17,3.83321334405622,electrical,1,3,2.09861228866811
PHBR,PHCR,1,1,electrical,1,3,2.09861228866811
PHBR,AVHL,10,3.30258509299405,electrical,1,3,2.09861228866811
PHBR,AVHR,2,1.69314718055995,electrical,1,7,2.94591014905531
PHBR,PVPL,1,1,electrical,1,2,1.69314718055995
PHBR,PVQR,4,2.38629436111989,electrical,1,1,1
PHBR,PVR,1,1,electrical,1,7,2.94591014905531
PHBR,PVT,1,1,electrical,1,17,3.83321334405622
PHBR,PVWR,1,1,electrical,1,2,1.69314718055995
PHCL,PLML,11,3.39789527279837,electrical,1,15,3.70805020110221
PHCL,PLNL,2,1.69314718055995,electrical,1,3,2.09861228866811
PHCL,PHAL,1,1,electrical,1,2,1.69314718055995
PHCL,PHCR,2,1.69314718055995,electrical,1,5,2.6094379124341
PHCL,AVAL,1,1,electrical,1,4,2.38629436111989
PHCL,DA08,2,1.69314718055995,electrical,1,3,2.09861228866811
PHCL,VA12,1,1,electrical,1,3,2.09861228866811
PHCR,PHBR,1,1,electrical,1,2,1.69314718055995
PHCR,PHCL,2,1.69314718055995,electrical,1,1,1
PHCR,AVG,1,1,electrical,1,3,2.09861228866811
PHCR,AVHL,2,1.69314718055995,electrical,1,6,2.79175946922805
PHCR,AVJR,1,1,electrical,1,7,2.94591014905531
PHCR,PVCR,5,2.6094379124341,electrical,1,5,2.6094379124341
PHCR,AVAL,3,2.09861228866811,electrical,1,3,2.09861228866811
PHCR,AVAR,1,1,electrical,1,4,2.38629436111989
PHCR,LUAR,1,1,electrical,1,3,2.09861228866811
PHCR,DA09,7,2.94591014905531,electrical,1,3,2.09861228866811
