Source,Target,Weight,logWeight,Syn,SGN,WxSGN,logWxSGN
IL2R,IL1R,2,1.69314718055995,chemical,1,2,1.69314718055995
IL2R,OLQDR,10,3.30258509299405,chemical,1,1,1
IL2R,OLQVR,26,4.25809653802148,chemical,1,2,1.69314718055995
IL2R,OLLR,5,2.6094379124341,chemical,1,3,2.09861228866811
IL2R,URXR,1,1,chemical,1,2,1.69314718055995
IL2R,ADER,5,2.6094379124341,chemical,1,3,2.09861228866811
IL2R,RIH,19,3.94443897916644,chemical,1,11,3.39789527279837
IL2R,RMGR,1,1,chemical,1,4,2.38629436111989
IL2R,URBR,3,2.09861228866811,chemical,1,3,2.09861228866811
IL2R,AVER,2,1.69314718055995,chemical,1,3,2.09861228866811
IL2R,RMDL,3,2.09861228866811,chemical,1,1,1
IL2R,RMEL,5,2.6094379124341,chemical,1,2,1.69314718055995
IL2R,RMEV,2,1.69314718055995,chemical,1,1,1
IL2R,URADR,2,1.69314718055995,chemical,1,3,2.09861228866811
IL2R,URAVR,1,1,chemical,1,14,3.63905732961526
IL2VL,IL1VL,27,4.29583686600433,chemical,1,1,1
IL2VL,IL2L,1,1,chemical,1,10,3.30258509299405
IL2VL,OLQVL,6,2.79175946922805,chemical,1,1,1
IL2VL,BAGR,1,1,chemical,1,1,1
IL2VL,RIAL,4,2.38629436111989,chemical,1,1,1
IL2VL,RIH,5,2.6094379124341,chemical,1,1,1
IL2VL,RIPL,36,4.58351893845611,chemical,1,1,1
IL2VL,DVC,1,1,chemical,1,1,1
IL2VL,RMEL,7,2.94591014905531,chemical,1,1,1
IL2VL,RMER,6,2.79175946922805,chemical,1,8,3.07944154167984
IL2VL,RMEV,2,1.69314718055995,chemical,1,1,1
IL2VL,URAVL,7,2.94591014905531,chemical,1,7,2.94591014905531
IL2VR,ADLR,1,1,chemical,1,1,1
IL2VR,IL1VR,29,4.36729582998647,chemical,1,7,2.94591014905531
IL2VR,OLQVR,9,3.19722457733622,chemical,1,1,1
IL2VR,URXR,1,1,chemical,1,6,2.79175946922805
IL2VR,RIAR,2,1.69314718055995,chemical,1,5,2.6094379124341
IL2VR,RIH,5,2.6094379124341,chemical,1,3,2.09861228866811
IL2VR,RIPR,43,4.76120011569356,chemical,1,4,2.38629436111989
IL2VR,AVAL,1,1,chemical,1,1,1
IL2VR,RMED,2,1.69314718055995,chemical,1,2,1.69314718055995
IL2VR,RMEL,8,3.07944154167984,chemical,1,8,3.07944154167984
IL2VR,RMER,17,3.83321334405622,chemical,1,5,2.6094379124341
IL2VR,RMEV,15,3.70805020110221,chemical,1,5,2.6094379124341
IL2VR,URAVR,16,3.77258872223978,chemical,1,8,3.07944154167984
IL2VR,SIADR,1,1,chemical,1,4,2.38629436111989
OLQDL,CEPDL,3,2.09861228866811,chemical,1,1,1
OLQDL,URYDL,3,2.09861228866811,chemical,1,1,1
OLQDL,RICR,6,2.79175946922805,chemical,1,3,2.09861228866811
OLQDL,RIH,3,2.09861228866811,chemical,1,6,2.79175946922805
OLQDL,RMDDL,1,1,chemical,1,3,2.09861228866811
OLQDL,RMDDR,10,3.30258509299405,chemical,1,1,1
OLQDL,RMED,1,1,chemical,1,1,1
OLQDL,RMEL,2,1.69314718055995,chemical,1,4,2.38629436111989
OLQDL,RMHL,1,1,chemical,1,4,2.38629436111989
OLQDL,SIBDL,9,3.19722457733622,chemical,1,6,2.79175946922805
OLQDR,IL1DR,1,1,chemical,1,7,2.94591014905531
OLQDR,RICL,2,1.69314718055995,chemical,1,12,3.484906649788
OLQDR,RICR,2,1.69314718055995,chemical,1,3,2.09861228866811
OLQDR,RIH,2,1.69314718055995,chemical,1,2,1.69314718055995
OLQDR,RMDDL,11,3.39789527279837,chemical,1,8,3.07944154167984
OLQDR,RMER,1,1,chemical,1,3,2.09861228866811
OLQDR,RMHR,3,2.09861228866811,chemical,1,3,2.09861228866811
OLQDR,SIBDR,6,2.79175946922805,chemical,1,2,1.69314718055995
OLQVL,IL2L,1,1,chemical,1,20,3.99573227355399
OLQVL,RICL,4,2.38629436111989,chemical,1,2,1.69314718055995
OLQVL,AVAL,1,1,chemical,1,1,1
OLQVL,AVDR,1,1,chemical,1,3,2.09861228866811
OLQVL,RMDVR,14,3.63905732961526,chemical,1,21,4.04452243772342
OLQVL,RMHL,2,1.69314718055995,chemical,1,1,1
OLQVL,SIBVL,13,3.56494935746154,chemical,1,23,4.13549421592915
OLQVR,IL1VR,2,1.69314718055995,chemical,1,2,1.69314718055995
OLQVR,RIAR,10,3.30258509299405,chemical,1,2,1.69314718055995
OLQVR,RICR,3,2.09861228866811,chemical,1,2,1.69314718055995
OLQVR,RIH,18,3.89037175789616,chemical,1,4,2.38629436111989
OLQVR,RIPR,18,3.89037175789616,chemical,1,21,4.04452243772342
OLQVR,RMDVL,18,3.89037175789616,chemical,1,3,2.09861228866811
OLQVR,RMER,2,1.69314718055995,chemical,1,12,3.484906649788
OLQVR,RMHR,1,1,chemical,1,1,1
OLQVR,SIBVR,18,3.89037175789616,chemical,1,1,1
OLLL,IL1VL,3,2.09861228866811,chemical,1,20,3.99573227355399
OLLL,OLLL,4,2.38629436111989,chemical,1,20,3.99573227355399
OLLL,CEPDL,5,2.6094379124341,chemical,1,20,3.99573227355399
OLLL,CEPVL,14,3.63905732961526,chemical,1,20,3.99573227355399
OLLL,URYDL,2,1.69314718055995,chemical,1,10,3.30258509299405
OLLL,URYVL,1,1,chemical,1,10,3.30258509299405
OLLL,RIBL,24,4.17805383034795,chemical,1,6,2.79175946922805
OLLL,AVER,53,4.97029191355212,chemical,1,20,3.99573227355399
OLLL,RMDDL,22,4.09104245335832,chemical,1,4,2.38629436111989
OLLL,RMDL,6,2.79175946922805,chemical,1,1,1
OLLL,RMDVL,3,2.09861228866811,chemical,1,2,1.69314718055995
OLLL,RMEL,5,2.6094379124341,chemical,1,1,1
OLLL,SMDDL,8,3.07944154167984,chemical,1,1,1
OLLL,SMDDR,9,3.19722457733622,chemical,1,16,3.77258872223978
OLLL,SMDVR,10,3.30258509299405,chemical,1,11,3.39789527279837
OLLR,IL1DR,1,1,chemical,1,3,2.09861228866811
OLLR,IL1VR,2,1.69314718055995,chemical,1,1,1
OLLR,IL2R,1,1,chemical,1,1,1
OLLR,OLQDR,1,1,chemical,1,6,2.79175946922805
OLLR,OLLR,4,2.38629436111989,chemical,1,16,3.77258872223978
OLLR,CEPDR,4,2.38629436111989,chemical,1,13,3.56494935746154
OLLR,CEPVR,16,3.77258872223978,chemical,1,32,4.46573590279973
OLLR,URYVL,3,2.09861228866811,chemical,1,21,4.04452243772342
OLLR,ADER,2,1.69314718055995,chemical,1,1,1
OLLR,RIBR,21,4.04452243772342,chemical,1,2,1.69314718055995
OLLR,RIS,2,1.69314718055995,chemical,1,1,1
OLLR,AVEL,39,4.66356164612965,chemical,1,4,2.38629436111989
OLLR,RMDDR,26,4.25809653802148,chemical,1,1,1
OLLR,RMDL,9,3.19722457733622,chemical,1,3,2.09861228866811
OLLR,RMDR,2,1.69314718055995,chemical,1,2,1.69314718055995
OLLR,RMDVR,6,2.79175946922805,chemical,1,1,1
OLLR,RMED,1,1,chemical,1,1,1
OLLR,RMER,3,2.09861228866811,chemical,1,1,1
OLLR,SMDDL,3,2.09861228866811,chemical,1,1,1
OLLR,SMDDR,1,1,chemical,1,2,1.69314718055995
OLLR,SMDVL,11,3.39789527279837,chemical,1,3,2.09861228866811
OLLR,SMDVR,4,2.38629436111989,chemical,1,8,3.07944154167984
CEPDL,AFDL,2,1.69314718055995,chemical,1,4,2.38629436111989
CEPDL,IL1DL,18,3.89037175789616,chemical,1,4,2.38629436111989
CEPDL,IL2DL,1,1,chemical,1,32,4.46573590279973
CEPDL,OLQDL,27,4.29583686600433,chemical,1,9,3.19722457733622
CEPDL,OLLL,8,3.07944154167984,chemical,1,38,4.63758615972639
CEPDL,CEPDR,1,1,chemical,1,1,1
CEPDL,ALML,2,1.69314718055995,chemical,1,2,1.69314718055995
CEPDL,URYDL,7,2.94591014905531,chemical,1,46,4.8286413964891
CEPDL,AINL,2,1.69314718055995,chemical,1,17,3.83321334405622
CEPDL,RIBL,3,2.09861228866811,chemical,1,2,1.69314718055995
CEPDL,RICL,11,3.39789527279837,chemical,1,3,2.09861228866811
CEPDL,RICR,8,3.07944154167984,chemical,1,51,4.93182563272433
CEPDL,RIH,1,1,chemical,1,20,3.99573227355399
CEPDL,RIS,3,2.09861228866811,chemical,1,1,1
CEPDL,RMGL,6,2.79175946922805,chemical,1,14,3.63905732961526
CEPDL,URBL,11,3.39789527279837,chemical,1,6,2.79175946922805
CEPDL,RIPL,8,3.07944154167984,chemical,1,6,2.79175946922805
CEPDL,AVER,13,3.56494935746154,chemical,1,1,1
CEPDL,RMDVL,13,3.56494935746154,chemical,1,2,1.69314718055995
CEPDL,RMHL,1,1,chemical,1,24,4.17805383034795
CEPDL,RMHR,8,3.07944154167984,chemical,1,13,3.56494935746154
CEPDL,URADL,8,3.07944154167984,chemical,1,3,2.09861228866811
CEPDL,SIADR,4,2.38629436111989,chemical,1,2,1.69314718055995
CEPDL,SIBDL,2,1.69314718055995,chemical,1,9,3.19722457733622
CEPDL,SIBVR,2,1.69314718055995,chemical,1,4,2.38629436111989
CEPDL,SMBDR,5,2.6094379124341,chemical,1,4,2.38629436111989
CEPDR,IL1DR,15,3.70805020110221,chemical,1,2,1.69314718055995
CEPDR,IL1R,1,1,chemical,1,2,1.69314718055995
CEPDR,OLQDR,20,3.99573227355399,chemical,1,15,3.70805020110221
CEPDR,OLLR,13,3.56494935746154,chemical,1,1,1
CEPDR,CEPDR,6,2.79175946922805,chemical,1,14,3.63905732961526
CEPDR,BDUR,5,2.6094379124341,chemical,1,7,2.94591014905531
CEPDR,URXR,2,1.69314718055995,chemical,1,20,3.99573227355399
CEPDR,URYDR,3,2.09861228866811,chemical,1,4,2.38629436111989
CEPDR,RICL,13,3.56494935746154,chemical,1,2,1.69314718055995
CEPDR,RICR,19,3.94443897916644,chemical,1,3,2.09861228866811
CEPDR,RIFR,2,1.69314718055995,chemical,1,13,3.56494935746154
CEPDR,RIH,4,2.38629436111989,chemical,1,2,1.69314718055995
CEPDR,RMGR,1,1,chemical,1,1,1
CEPDR,URBR,14,3.63905732961526,chemical,1,1,1
CEPDR,AVEL,9,3.19722457733622,chemical,1,28,4.3322045101752
CEPDR,RMDR,1,1,chemical,1,7,2.94591014905531
CEPDR,RMDVR,3,2.09861228866811,chemical,1,5,2.6094379124341
CEPDR,RMHL,7,2.94591014905531,chemical,1,3,2.09861228866811
CEPDR,RMHR,1,1,chemical,1,6,2.79175946922805
CEPDR,URADR,3,2.09861228866811,chemical,1,1,1
CEPDR,SIBDR,1,1,chemical,1,1,1
CEPDR,SMBDL,1,1,chemical,1,3,2.09861228866811
CEPVL,IL1VL,9,3.19722457733622,chemical,1,10,3.30258509299405
CEPVL,OLQVL,19,3.94443897916644,chemical,1,6,2.79175946922805
CEPVL,OLLL,4,2.38629436111989,chemical,1,27,4.29583686600433
CEPVL,URXL,2,1.69314718055995,chemical,1,2,1.69314718055995
CEPVL,URYVL,5,2.6094379124341,chemical,1,7,2.94591014905531
CEPVL,RIAL,1,1,chemical,1,7,2.94591014905531
CEPVL,RIBL,3,2.09861228866811,chemical,1,4,2.38629436111989
CEPVL,RICL,20,3.99573227355399,chemical,1,5,2.6094379124341
CEPVL,RICR,17,3.83321334405622,chemical,1,1,1
CEPVL,RMGL,2,1.69314718055995,chemical,1,8,3.07944154167984
CEPVL,RIPL,4,2.38629436111989,chemical,1,3,2.09861228866811
CEPVL,PVR,3,2.09861228866811,chemical,1,3,2.09861228866811
CEPVL,AVER,5,2.6094379124341,chemical,1,2,1.69314718055995
CEPVL,RMDDL,7,2.94591014905531,chemical,1,3,2.09861228866811
CEPVL,RMDVR,8,3.07944154167984,chemical,1,4,2.38629436111989
CEPVL,RMHL,10,3.30258509299405,chemical,1,1,1
CEPVL,RMHR,5,2.6094379124341,chemical,1,2,1.69314718055995
CEPVL,URAVL,6,2.79175946922805,chemical,1,3,2.09861228866811
CEPVL,SIAVL,6,2.79175946922805,chemical,1,3,2.09861228866811
CEPVL,SMBVL,1,1,chemical,1,2,1.69314718055995
CEPVL,SMDVR,1,1,chemical,1,1,1
CEPVR,ADLR,3,2.09861228866811,chemical,1,3,2.09861228866811
CEPVR,ASGR,2,1.69314718055995,chemical,1,1,1
CEPVR,IL1VR,8,3.07944154167984,chemical,1,1,1
CEPVR,IL2VR,3,2.09861228866811,chemical,1,2,1.69314718055995
CEPVR,OLQVR,11,3.39789527279837,chemical,1,1,1
CEPVR,OLLR,14,3.63905732961526,chemical,1,2,1.69314718055995
CEPVR,CEPDR,1,1,chemical,1,2,1.69314718055995
CEPVR,URYVR,2,1.69314718055995,chemical,1,3,2.09861228866811
CEPVR,RIAL,1,1,chemical,1,2,1.69314718055995
CEPVR,RIAR,1,1,chemical,1,1,1
CEPVR,RICL,13,3.56494935746154,chemical,1,2,1.69314718055995
CEPVR,RICR,12,3.484906649788,chemical,1,5,2.6094379124341
CEPVR,RIPR,3,2.09861228866811,chemical,1,1,1
CEPVR,AVEL,13,3.56494935746154,chemical,1,1,1
CEPVR,RMDDR,4,2.38629436111989,chemical,1,4,2.38629436111989
CEPVR,RMHR,15,3.70805020110221,chemical,1,3,2.09861228866811
CEPVR,RIVL,2,1.69314718055995,chemical,1,1,1
CEPVR,URAVR,3,2.09861228866811,chemical,1,12,3.484906649788
CEPVR,SIAVR,7,2.94591014905531,chemical,1,1,1
CEPVR,SMBVR,2,1.69314718055995,chemical,1,1,1
CEPVR,SMDDR,2,1.69314718055995,chemical,1,3,2.09861228866811
ALML,CEPDL,2,1.69314718055995,chemical,1,34,4.52636052461616
ALML,CEPVL,3,2.09861228866811,chemical,1,1,1
ALML,ALML,1,1,chemical,1,1,1
ALML,BDUL,15,3.70805020110221,chemical,1,12,3.484906649788
ALML,SDQL,2,1.69314718055995,chemical,1,19,3.94443897916644
ALML,AIML,1,1,chemical,1,1,1
ALML,RICL,2,1.69314718055995,chemical,1,4,2.38629436111989
ALML,RICR,3,2.09861228866811,chemical,1,1,1
ALML,RIFL,2,1.69314718055995,chemical,1,29,4.36729582998647
ALML,RMGL,3,2.09861228866811,chemical,1,9,3.19722457733622
ALML,PVCL,11,3.39789527279837,chemical,1,5,2.6094379124341
ALML,PVCR,4,2.38629436111989,chemical,1,3,2.09861228866811
ALML,AVDR,3,2.09861228866811,chemical,1,1,1
ALML,AVEL,3,2.09861228866811,chemical,1,1,1
ALML,RMDDR,1,1,chemical,1,2,1.69314718055995
ALML,SMBDR,2,1.69314718055995,chemical,1,2,1.69314718055995
ALMR,CEPDR,1,1,chemical,1,1,1
ALMR,CEPVR,3,2.09861228866811,chemical,1,35,4.55534806148941
ALMR,BDUR,14,3.63905732961526,chemical,1,2,1.69314718055995
ALMR,URBR,1,1,chemical,1,5,2.6094379124341
ALMR,PVCR,10,3.30258509299405,chemical,1,1,1
ALMR,RMDDL,1,1,chemical,1,1,1
ALMR,SIADL,1,1,chemical,1,1,1
ALMR,SMDDL,1,1,chemical,1,1,1
AVM,BDUL,3,2.09861228866811,chemical,1,3,2.09861228866811
AVM,BDUR,5,2.6094379124341,chemical,1,1,1
AVM,ADER,4,2.38629436111989,chemical,1,1,1
AVM,AVHL,3,2.09861228866811,chemical,1,1,1
AVM,AVJR,1,1,chemical,1,2,1.69314718055995
AVM,AVKL,1,1,chemical,1,21,4.04452243772342
AVM,PVNL,4,2.38629436111989,chemical,1,35,4.55534806148941
AVM,PVNR,3,2.09861228866811,chemical,1,2,1.69314718055995
AVM,PVR,6,2.79175946922805,chemical,1,11,3.39789527279837
AVM,RID,2,1.69314718055995,chemical,1,2,1.69314718055995
AVM,PVCL,10,3.30258509299405,chemical,1,9,3.19722457733622
AVM,PVCR,17,3.83321334405622,chemical,1,1,1
AVM,AVBL,13,3.56494935746154,chemical,1,5,2.6094379124341
AVM,AVBR,9,3.19722457733622,chemical,1,1,1
AVM,AVDL,1,1,chemical,1,2,1.69314718055995
AVM,AVDR,1,1,chemical,1,1,1
AVM,SIBVL,4,2.38629436111989,chemical,1,1,1
AVM,DA01,2,1.69314718055995,chemical,1,22,4.09104245335832
AVM,VA02,1,1,chemical,1,31,4.43398720448515
AVM,VB03,1,1,chemical,1,3,2.09861228866811
PVM,AVM,2,1.69314718055995,chemical,1,13,3.56494935746154
PVM,AVKL,15,3.70805020110221,chemical,1,3,2.09861228866811
PVM,DVA,3,2.09861228866811,chemical,1,1,1
PVM,PVR,3,2.09861228866811,chemical,1,21,4.04452243772342
PVM,PVCL,1,1,chemical,1,16,3.77258872223978
PVM,PVCR,2,1.69314718055995,chemical,1,12,3.484906649788
ALNL,RIAL,1,1,chemical,1,2,1.69314718055995
ALNL,RMGL,1,1,chemical,1,3,2.09861228866811
ALNL,RMDDR,1,1,chemical,1,2,1.69314718055995
ALNL,RMHL,1,1,chemical,1,1,1
ALNL,SAAVL,8,3.07944154167984,chemical,1,2,1.69314718055995
ALNL,SIADR,1,1,chemical,1,6,2.79175946922805
ALNL,SMBDR,7,2.94591014905531,chemical,1,2,1.69314718055995
ALNL,SMDVL,1,1,chemical,1,2,1.69314718055995
ALNR,IL2DR,7,2.94591014905531,chemical,1,6,2.79175946922805
ALNR,ADER,1,1,chemical,1,10,3.30258509299405
ALNR,AVAL,6,2.79175946922805,chemical,1,12,3.484906649788
ALNR,RIML,5,2.6094379124341,chemical,1,12,3.484906649788
ALNR,SAAVR,3,2.09861228866811,chemical,1,14,3.63905732961526
ALNR,SMBDL,4,2.38629436111989,chemical,1,4,2.38629436111989
ALNR,SMDDR,1,1,chemical,1,5,2.6094379124341
ALNR,SMDVL,2,1.69314718055995,chemical,1,3,2.09861228866811
PLNL,RMDVL,1,1,chemical,1,2,1.69314718055995
PLNL,SAADR,8,3.07944154167984,chemical,1,2,1.69314718055995
PLNL,SAAVL,1,1,chemical,1,2,1.69314718055995
PLNL,SIAVL,10,3.30258509299405,chemical,1,6,2.79175946922805
PLNL,SMBVL,10,3.30258509299405,chemical,1,6,2.79175946922805
PLNL,SMBVR,13,3.56494935746154,chemical,1,6,2.79175946922805
PLNL,SMDVR,2,1.69314718055995,chemical,1,11,3.39789527279837
PLNR,SAADL,5,2.6094379124341,chemical,1,5,2.6094379124341
PLNR,SIAVR,10,3.30258509299405,chemical,1,8,3.07944154167984
PLNR,SMBVL,7,2.94591014905531,chemical,1,2,1.69314718055995
PLNR,SMBVR,10,3.30258509299405,chemical,1,8,3.07944154167984
PLNR,SMDVL,2,1.69314718055995,chemical,1,6,2.79175946922805
FLPL,FLPR,2,1.69314718055995,chemical,1,7,2.94591014905531
FLPL,ADEL,22,4.09104245335832,chemical,1,7,2.94591014905531
FLPL,ADER,3,2.09861228866811,chemical,1,8,3.07944154167984
FLPL,AIBL,3,2.09861228866811,chemical,1,7,2.94591014905531
FLPL,AIBR,3,2.09861228866811,chemical,1,7,2.94591014905531
FLPL,RIS,1,1,chemical,1,7,2.94591014905531
FLPL,DVA,1,1,chemical,1,9,3.19722457733622
FLPL,PVCR,6,2.79175946922805,chemical,1,6,2.79175946922805
FLPL,AVAL,33,4.49650756146648,chemical,1,5,2.6094379124341
FLPL,AVAR,48,4.87120101090789,chemical,1,1,1
FLPL,AVBL,22,4.09104245335832,chemical,1,20,3.99573227355399
FLPL,AVBR,22,4.09104245335832,chemical,1,20,3.99573227355399
FLPL,AVDL,30,4.40119738166216,chemical,1,7,2.94591014905531
FLPL,AVDR,34,4.52636052461616,chemical,1,3,2.09861228866811
FLPL,DD01,6,2.79175946922805,chemical,1,4,2.38629436111989
FLPL,VA01,5,2.6094379124341,chemical,1,3,2.09861228866811
FLPR,FLPL,14,3.63905732961526,chemical,1,6,2.79175946922805
FLPR,ADER,6,2.79175946922805,chemical,1,3,2.09861228866811
FLPR,ADAL,1,1,chemical,1,4,2.38629436111989
FLPR,ADAR,1,1,chemical,1,16,3.77258872223978
FLPR,AVJL,2,1.69314718055995,chemical,1,6,2.79175946922805
FLPR,AVJR,2,1.69314718055995,chemical,1,2,1.69314718055995
FLPR,DVA,6,2.79175946922805,chemical,1,1,1
FLPR,PVCL,2,1.69314718055995,chemical,1,2,1.69314718055995
FLPR,AVAL,23,4.13549421592915,chemical,1,9,3.19722457733622
FLPR,AVAR,10,3.30258509299405,chemical,1,8,3.07944154167984
FLPR,AVBL,30,4.40119738166216,chemical,1,9,3.19722457733622
FLPR,AVBR,11,3.39789527279837,chemical,1,9,3.19722457733622
FLPR,AVDL,25,4.2188758248682,chemical,1,4,2.38629436111989
FLPR,AVDR,8,3.07944154167984,chemical,1,6,2.79175946922805
FLPR,AVEL,21,4.04452243772342,chemical,1,20,3.99573227355399
FLPR,AVER,7,2.94591014905531,chemical,1,3,2.09861228866811
FLPR,VB01,1,1,chemical,1,2,1.69314718055995
BDUL,ALML,1,1,chemical,1,2,1.69314718055995
BDUL,ADEL,6,2.79175946922805,chemical,1,2,1.69314718055995
BDUL,ADAL,2,1.69314718055995,chemical,1,3,2.09861228866811
BDUL,RIFL,2,1.69314718055995,chemical,1,2,1.69314718055995
BDUL,RMGL,3,2.09861228866811,chemical,1,1,1
BDUL,AVHL,2,1.69314718055995,chemical,1,2,1.69314718055995
BDUL,AVJR,2,1.69314718055995,chemical,1,6,2.79175946922805
BDUL,PVNL,2,1.69314718055995,chemical,1,10,3.30258509299405
BDUL,PVNR,4,2.38629436111989,chemical,1,10,3.30258509299405
BDUL,URADL,3,2.09861228866811,chemical,1,10,3.30258509299405
BDUL,SAADL,3,2.09861228866811,chemical,1,5,2.6094379124341
BDUL,HSNL,3,2.09861228866811,chemical,1,6,2.79175946922805
BDUR,CEPVR,1,1,chemical,1,6,2.79175946922805
BDUR,ALMR,4,2.38629436111989,chemical,1,2,1.69314718055995
BDUR,SDQL,2,1.69314718055995,chemical,1,9,3.19722457733622
BDUR,ADER,4,2.38629436111989,chemical,1,7,2.94591014905531
BDUR,AVHL,2,1.69314718055995,chemical,1,7,2.94591014905531
BDUR,AVJL,5,2.6094379124341,chemical,1,7,2.94591014905531
BDUR,PVNL,11,3.39789527279837,chemical,1,4,2.38629436111989
BDUR,PVNR,5,2.6094379124341,chemical,1,13,3.56494935746154
BDUR,PVCL,3,2.09861228866811,chemical,1,1,1
BDUR,AVAL,7,2.94591014905531,chemical,1,1,1
BDUR,AVBR,1,1,chemical,1,1,1
BDUR,URADR,3,2.09861228866811,chemical,1,2,1.69314718055995
BDUR,HSNR,8,3.07944154167984,chemical,1,3,2.09861228866811
SDQL,ALML,1,1,chemical,1,3,2.09861228866811
SDQL,FLPL,2,1.69314718055995,chemical,1,2,1.69314718055995
SDQL,AIBR,2,1.69314718055995,chemical,1,9,3.19722457733622
SDQL,RICR,3,2.09861228866811,chemical,1,14,3.63905732961526
SDQL,RMFL,3,2.09861228866811,chemical,1,6,2.79175946922805
SDQL,RIS,8,3.07944154167984,chemical,1,3,2.09861228866811
SDQL,RIPR,1,1,chemical,1,1,1
SDQL,DVA,1,1,chemical,1,1,1
SDQL,PVCL,1,1,chemical,1,1,1
SDQL,AVAL,6,2.79175946922805,chemical,1,1,1
SDQL,AVAR,8,3.07944154167984,chemical,1,2,1.69314718055995
SDQL,AVBL,1,1,chemical,1,2,1.69314718055995
SDQL,AVBR,2,1.69314718055995,chemical,1,3,2.09861228866811
SDQL,AVDL,3,2.09861228866811,chemical,1,1,1
SDQL,AVEL,1,1,chemical,1,3,2.09861228866811
SDQL,SAADR,2,1.69314718055995,chemical,1,3,2.09861228866811
SDQL,SIADR,2,1.69314718055995,chemical,1,1,1
SDQL,SIBVL,1,1,chemical,1,2,1.69314718055995
SDQL,SMBDR,11,3.39789527279837,chemical,1,10,3.30258509299405
SDQR,ADLL,1,1,chemical,1,14,3.63905732961526
SDQR,ALML,1,1,chemical,1,2,1.69314718055995
SDQR,SDQL,4,2.38629436111989,chemical,1,4,2.38629436111989
SDQR,AIBL,8,3.07944154167984,chemical,1,2,1.69314718055995
SDQR,RICR,3,2.09861228866811,chemical,1,3,2.09861228866811
SDQR,DVA,10,3.30258509299405,chemical,1,1,1
SDQR,AVAL,8,3.07944154167984,chemical,1,1,1
SDQR,AVBL,23,4.13549421592915,chemical,1,1,1
SDQR,AVBR,19,3.94443897916644,chemical,1,2,1.69314718055995
SDQR,RMHL,15,3.70805020110221,chemical,1,3,2.09861228866811
SDQR,RMHR,7,2.94591014905531,chemical,1,1,1
SDQR,SIADL,2,1.69314718055995,chemical,1,1,1
SDQR,SIBDR,1,1,chemical,1,3,2.09861228866811
SDQR,SMBVL,11,3.39789527279837,chemical,1,2,1.69314718055995
PVDL,PVDR,10,3.30258509299405,chemical,1,2,1.69314718055995
PVDL,AVFL,1,1,chemical,1,1,1
PVDL,AVG,8,3.07944154167984,chemical,1,1,1
PVDL,PVPL,1,1,chemical,1,2,1.69314718055995
PVDL,PVCL,13,3.56494935746154,chemical,1,1,1
PVDL,PVCR,36,4.58351893845611,chemical,1,37,4.61091791264422
PVDL,AVAL,13,3.56494935746154,chemical,1,37,4.61091791264422
PVDL,AVAR,29,4.36729582998647,chemical,1,5,2.6094379124341
PVDL,AVDL,1,1,chemical,1,5,2.6094379124341
PVDL,AVDR,1,1,chemical,1,2,1.69314718055995
PVDL,DD05,3,2.09861228866811,chemical,1,5,2.6094379124341
PVDL,VD10,3,2.09861228866811,chemical,1,2,1.69314718055995
PVDR,PVDL,2,1.69314718055995,chemical,1,5,2.6094379124341
PVDR,DVA,5,2.6094379124341,chemical,1,4,2.38629436111989
PVDR,PVCL,29,4.36729582998647,chemical,1,2,1.69314718055995
PVDR,PVCR,29,4.36729582998647,chemical,1,9,3.19722457733622
PVDR,AVAL,9,3.19722457733622,chemical,1,3,2.09861228866811
PVDR,AVAR,30,4.40119738166216,chemical,1,1,1
PVDR,AVDL,1,1,chemical,1,2,1.69314718055995
PVDR,VA09,2,1.69314718055995,chemical,1,2,1.69314718055995
PVDR,VA12,3,2.09861228866811,chemical,1,1,1
PVDR,VB05,1,1,chemical,1,4,2.38629436111989
PVDR,VB06,4,2.38629436111989,chemical,1,3,2.09861228866811
BAGL,ADFR,1,1,chemical,1,1,1
BAGL,CEPVR,2,1.69314718055995,chemical,1,2,1.69314718055995
BAGL,BAGR,1,1,chemical,1,1,1
BAGL,URXR,1,1,chemical,1,3,2.09861228866811
BAGL,AUAR,2,1.69314718055995,chemical,1,1,1
BAGL,AIBL,2,1.69314718055995,chemical,1,1,1
BAGL,AIZR,2,1.69314718055995,chemical,1,4,2.38629436111989
BAGL,AINL,1,1,chemical,1,2,1.69314718055995
BAGL,RIAR,18,3.89037175789616,chemical,1,41,4.71357206670431
BAGL,RIBR,19,3.94443897916644,chemical,1,52,4.95124371858143
BAGL,RIGL,3,2.09861228866811,chemical,1,1,1
BAGL,RIGR,7,2.94591014905531,chemical,1,3,2.09861228866811
BAGL,RIPR,1,1,chemical,1,2,1.69314718055995
BAGL,RID,3,2.09861228866811,chemical,1,3,2.09861228866811
BAGL,AVAR,3,2.09861228866811,chemical,1,1,1
BAGL,AVEL,2,1.69314718055995,chemical,1,5,2.6094379124341
BAGL,AVER,7,2.94591014905531,chemical,1,1,1
BAGL,RIVR,2,1.69314718055995,chemical,1,5,2.6094379124341
BAGL,URAVR,1,1,chemical,1,5,2.6094379124341
BAGR,OLQVL,2,1.69314718055995,chemical,1,3,2.09861228866811
BAGR,BAGL,3,2.09861228866811,chemical,1,2,1.69314718055995
BAGR,AQR,3,2.09861228866811,chemical,1,3,2.09861228866811
BAGR,AIYL,3,2.09861228866811,chemical,1,1,1
BAGR,RIAL,18,3.89037175789616,chemical,1,1,1
